site_id,name,facility_category,latitude,longitude,inside_no_fly_zone,drone_access_class
facility_1729,دندانپزشکی دکتر علی والیانی,doctors,35.7174432,51.3893526,True,requires_special_authorization_or_ground_handoff
facility_1730,دکتر محمد حسن باقری فوق تخصص جراحی پلاستیک و زیبایی,doctors,35.7385775,51.2433054,True,requires_special_authorization_or_ground_handoff
facility_1731,مطب دکتر فروزان بلوری جراح و متخصص زنان و زایمان,doctors,35.6345176,51.3814314,False,eligible_for_obstacle_safe_drone_routing
facility_1732,دکتر سعید ساعدی,doctors,35.7848748,51.3747395,True,requires_special_authorization_or_ground_handoff
facility_1733,دکترسید حسین آقامیری مغز و اعصاب,doctors,35.7990237,51.4417146,True,requires_special_authorization_or_ground_handoff
facility_1734,مرکز روانشناسی و نوروفیدبک طناز یوسفی,doctors,35.773044,51.4202358,False,eligible_for_obstacle_safe_drone_routing
facility_1735,كلينيك رشد پويا (طيبى),doctors,35.8032075,51.4732642,True,requires_special_authorization_or_ground_handoff
facility_1736,کلینیک زیبایی ملل,doctors,35.726492,51.5228936,False,eligible_for_obstacle_safe_drone_routing
facility_1737,آزمایشگاه صدرآزما,laboratory,35.6506693,51.451352,False,eligible_for_obstacle_safe_drone_routing
facility_1738,مطب دندانپزشکی خصوصی دکتر منصور تبریزی نیا,doctors,35.7995128,51.4412407,True,requires_special_authorization_or_ground_handoff
facility_1739,دکتر مسعود نوری  سلامتی و زیبایی,doctors,35.8004078,51.4824292,True,requires_special_authorization_or_ground_handoff
facility_1740,مطب پزشکی دکتر سعید ساعدی,doctors,35.7776835,51.3588952,False,eligible_for_obstacle_safe_drone_routing
facility_1741,مرکز سلامت نسیم,clinic,35.7881418,51.3678963,False,eligible_for_obstacle_safe_drone_routing
facility_1742,ساختمان پزشکان سرو,clinic,35.781747,51.3731949,False,eligible_for_obstacle_safe_drone_routing
facility_1743,دندانپزشكى دكتر خانبانى,doctors,35.7966517,51.4342333,False,eligible_for_obstacle_safe_drone_routing
facility_1744,آزمایشگاه پاتوبیولوژی و ژنتیک اوستا,laboratory,35.7236223,51.41423,False,eligible_for_obstacle_safe_drone_routing
facility_1745,مطب دکتر مهسا رکابی,doctors,35.7939108,51.4509105,False,eligible_for_obstacle_safe_drone_routing
facility_1746,کلینیک دامپزشکی دکتر پرکار,hospital,35.7366262,51.3377365,False,eligible_for_obstacle_safe_drone_routing
facility_1747,کلینیک زیبایی لیوسا,clinic,35.7688414,51.4765913,False,eligible_for_obstacle_safe_drone_routing
facility_1748,مطب دکتر سعدآبادی,doctors,35.7355379,51.3410605,False,eligible_for_obstacle_safe_drone_routing
facility_1749,کلینیک زیبایی دکتر رضا امید,doctors,35.7678245,51.4614081,True,requires_special_authorization_or_ground_handoff
facility_1750,متخصص اطفال (دکتر فاطمه طبسی ),doctors,35.6499397,51.4761331,False,eligible_for_obstacle_safe_drone_routing
facility_1751,مطب پزشکی,doctors,35.7487053,51.4094178,False,eligible_for_obstacle_safe_drone_routing
facility_1752,کلینیک ویستریا,clinic,35.7657404,51.354877,True,requires_special_authorization_or_ground_handoff
facility_1753,سونوگرافي آلستوم (دكتر شهاب مهاجر شيرواني),doctors,35.7202894,51.355822,False,eligible_for_obstacle_safe_drone_routing
facility_1754,مطب دکتر سیده غنچه لنگری,doctors,35.7806251,51.4623486,False,eligible_for_obstacle_safe_drone_routing
facility_1755,فیزیوتراپی کیان,doctors,35.738996,51.4957163,False,eligible_for_obstacle_safe_drone_routing
facility_1756,دکتر سید حسن مهدوی,doctors,35.7431925,51.5318267,False,eligible_for_obstacle_safe_drone_routing
facility_1757,فیزیوتراپی مریم درستی,doctors,35.7578771,51.3046096,False,eligible_for_obstacle_safe_drone_routing
facility_1758,مطب دکتر عسل پرورش جراح دندانپزشک,doctors,35.7862088,51.4248124,False,eligible_for_obstacle_safe_drone_routing
facility_1759,مطب دندانپزشکی دکتر آرین صدری,doctors,35.7779411,51.4777755,True,requires_special_authorization_or_ground_handoff
facility_1760,راضیه فرقانی کارشناس بیماریهای زنان ومامایی,clinic,35.6346734,51.4217403,False,eligible_for_obstacle_safe_drone_routing
facility_1761,مطب دکتر نازنین سلطانی جراح و متخصص زنان,doctors,35.7831911,51.3821822,False,eligible_for_obstacle_safe_drone_routing
facility_1762,Dr. Raoufi,clinic,35.7030477,51.4303492,True,requires_special_authorization_or_ground_handoff
facility_1763,دکتر وحید دهستانی,doctors,35.7299521,51.4269469,True,requires_special_authorization_or_ground_handoff
facility_1764,دکتر سارا فرهادی متخصص کودکان,doctors,35.7786203,51.4893933,False,eligible_for_obstacle_safe_drone_routing
facility_1765,دکتر محسن نبیونی,doctors,35.7583906,51.3616618,False,eligible_for_obstacle_safe_drone_routing
facility_1766,مرکز درمان در منزل درمان تو,clinic,35.7585306,51.4125079,False,eligible_for_obstacle_safe_drone_routing
facility_1767,نسیم پرتو (دکتر آسیه رضوانی),clinic,35.7118208,51.4045601,True,requires_special_authorization_or_ground_handoff
facility_1768,دکتر‌قادری پوست‌زیبایی فیزیوتراپی پندار,doctors,35.7838689,51.3664656,False,eligible_for_obstacle_safe_drone_routing
facility_1769,کلینیک کاردرمانی فرناز فرشچی,clinic,35.7273445,51.4172715,True,requires_special_authorization_or_ground_handoff
facility_1770,کلینیک زیبایی دکتر عبدل زاده,doctors,35.7699924,51.4179188,True,requires_special_authorization_or_ground_handoff
facility_1771,کلینیک قلب عروق و واریس دکتر هومن محمودی,doctors,35.7868526,51.4217809,False,eligible_for_obstacle_safe_drone_routing
facility_1772,دکتر فراز سلیمانی,doctors,35.7684657,51.2918745,False,eligible_for_obstacle_safe_drone_routing
facility_1773,دکتر سید نوید حسینی فر پزشک متخصص جراح عمومی,doctors,35.7024577,51.3863887,False,eligible_for_obstacle_safe_drone_routing
facility_1774,کلینیک دندان پزشکی سرو بین الملل (شعبه فرشته),clinic,35.7865483,51.4275054,False,eligible_for_obstacle_safe_drone_routing
facility_1775,دکتر  علی یزدان پرست فلو شیپ طب سوزنی ، توانبخشی,doctors,35.7099864,51.4740556,True,requires_special_authorization_or_ground_handoff
facility_1776,دکتر شفیعه امامیان (زیبایی),doctors,35.7985286,51.4752456,True,requires_special_authorization_or_ground_handoff
facility_1777,مرکز کاردرمانی و گفتاردرمانی کورتکس,doctors,35.7576652,51.315948,False,eligible_for_obstacle_safe_drone_routing
facility_1778,Hosseinian Dental Clinic,clinic,35.7486384,51.4120164,True,requires_special_authorization_or_ground_handoff
facility_1779,دکتر احمدی مقدم,doctors,35.7459735,51.4115149,False,eligible_for_obstacle_safe_drone_routing
facility_1780,آزمایشگاه تشخیص پزشکی دکتر مراد سوری,laboratory,35.7119305,51.4505246,True,requires_special_authorization_or_ground_handoff
facility_1781,مطب دندانپزشکی دکتر رضا محمدپورقمری,doctors,35.6812551,51.3732113,True,requires_special_authorization_or_ground_handoff
facility_1782,Dr. pouya Moshkdar,doctors,35.759327,51.4449066,True,requires_special_authorization_or_ground_handoff
facility_1783,مطب دکتر پرچکانی,doctors,35.7390089,51.283814,True,requires_special_authorization_or_ground_handoff
facility_1784,مطب دکتر مریم موسی وند درمان اسکار,doctors,35.7656809,51.4184044,False,eligible_for_obstacle_safe_drone_routing
facility_1785,کلینیک زیبایی و دندانپزشکی مهرگان,doctors,35.7066239,51.3159272,True,requires_special_authorization_or_ground_handoff
facility_1786,کلینیک دکتر سید بهروز امامی,doctors,35.7700057,51.3951046,False,eligible_for_obstacle_safe_drone_routing
facility_1787,مطب چشم پزشکی دکتر رحیمه گنجی اناری,doctors,35.6785755,51.3577275,True,requires_special_authorization_or_ground_handoff
facility_1788,دکتر بهناز شادافزا متخصص قلب و عروق,doctors,35.7474625,51.4120796,True,requires_special_authorization_or_ground_handoff
facility_1789,دکتر مهدی نیکوبخت,doctors,35.7542022,51.3963162,False,eligible_for_obstacle_safe_drone_routing
facility_1790,گروه تخصصی فک و صورت دکتر بهاری,clinic,35.7714447,51.3557894,False,eligible_for_obstacle_safe_drone_routing
facility_1791,کلینیک ساختمانی ذوالفقاری,clinic,35.7547717,51.3996619,False,eligible_for_obstacle_safe_drone_routing
facility_1792,کلینیک شنوایی و تعادل و سمعک فرمانیه,clinic,35.7990554,51.4726691,False,eligible_for_obstacle_safe_drone_routing
facility_1793,دکتر آناهیتا اکبری (زنان و زایمان),doctors,35.7630748,51.4353266,True,requires_special_authorization_or_ground_handoff
facility_1794,مرکز پوست و مو و زیبایی جماران,doctors,35.8166996,51.4592095,True,requires_special_authorization_or_ground_handoff
facility_1795,دکترساناز گودرزی,doctors,35.7779853,51.4437174,False,eligible_for_obstacle_safe_drone_routing
facility_1796,کلینیک فوق تخصصی زیبایی ساباط,clinic,35.7866419,51.4243263,False,eligible_for_obstacle_safe_drone_routing
facility_1797,کلینیک ارتوپدی فنی آرامیس طب,clinic,35.7219049,51.3381124,True,requires_special_authorization_or_ground_handoff
facility_1798,دکتر شهلا مشاغی متخصص کودکان,doctors,35.722866,51.3895435,True,requires_special_authorization_or_ground_handoff
facility_1799,مرکز درمان در منزل جهاد دانشگاهی علوم پزشکی تهران,clinic,35.698495,51.4002843,False,eligible_for_obstacle_safe_drone_routing
facility_1800,کلینیک دندانپزشکی جهاد دانشگاهی علوم پزشکی تهران,clinic,35.6992131,51.400049,False,eligible_for_obstacle_safe_drone_routing
facility_1801,دکتر مهریار خسروشاهی دیابتولوژیست,doctors,35.7722542,51.3531519,False,eligible_for_obstacle_safe_drone_routing
facility_1802,مطب روانپزشکی دکتر فرزانه,doctors,35.7574819,51.4137414,True,requires_special_authorization_or_ground_handoff
facility_1803,مطب دکتر ناصر علیزاده,doctors,35.7266301,51.3233154,False,eligible_for_obstacle_safe_drone_routing
facility_1804,دکتر شیارکار جراح و متخصص بیماری‌های چشم,doctors,35.7535331,51.4806448,False,eligible_for_obstacle_safe_drone_routing
facility_1805,مطب روان‌کاوی سلمان جلالی,doctors,35.7236518,51.3151125,True,requires_special_authorization_or_ground_handoff
facility_1806,کلینیک لاغری دکتر کاظمی,clinic,35.7710223,51.366996,False,eligible_for_obstacle_safe_drone_routing
facility_1807,مطب دکتر علیرضا نجف,doctors,35.7206305,51.3892475,False,eligible_for_obstacle_safe_drone_routing
facility_1808,دکتر مجید ناصرخاکی متخصص پروتزهای دندانی و ایمپلنت,doctors,35.7669742,51.4413275,True,requires_special_authorization_or_ground_handoff
facility_1809,كلينيك زيبايي درناز,clinic,35.7699693,51.3584811,False,eligible_for_obstacle_safe_drone_routing
facility_1810,دندانپزشکی نیکان,clinic,35.7258686,51.4357051,False,eligible_for_obstacle_safe_drone_routing
facility_1811,کلینیک روانشناسی سبک زندگی,clinic,35.7617721,51.4682544,False,eligible_for_obstacle_safe_drone_routing
facility_1812,مطب دندانپزشکی کودکان دکتر مریم فروزانمهر,clinic,35.6873118,51.3736948,True,requires_special_authorization_or_ground_handoff
facility_1813,مطب دکتر پیمان کاظمی,doctors,35.7592348,51.4111696,True,requires_special_authorization_or_ground_handoff
facility_1814,ساختمان پزشکان کالج,clinic,35.7890787,51.4594072,False,eligible_for_obstacle_safe_drone_routing
facility_1815,مطب دکتر علی رضاپور فوق تخصص عفونی اطفال,doctors,35.7617712,51.4441722,True,requires_special_authorization_or_ground_handoff
facility_1816,درمانگاه شبانه روزی دکتر صفائیان,clinic,35.7356843,51.4406116,False,eligible_for_obstacle_safe_drone_routing
facility_1817,دکتر انوشه اسدی,doctors,35.7407517,51.5331343,False,eligible_for_obstacle_safe_drone_routing
facility_1818,مطب تغذیه و رژیم درمانی بهاره آقایی,clinic,35.786679,51.4242104,False,eligible_for_obstacle_safe_drone_routing
facility_1819,مرکز دندانپزشکی دکتر علی ستوده,doctors,35.7525429,51.5096484,False,eligible_for_obstacle_safe_drone_routing
facility_1820,دکتر رضا پیرهادی,doctors,35.7288701,51.5202963,False,eligible_for_obstacle_safe_drone_routing
